countryindyear,count
"ecuador, marketing and advertising, 1997",1
"brazil, financial services, 1996",18
"sweden, research, 1985",3
"turkey, mining & metals, 1981",2
"hungary, non-profit organization management, 2001",1
"united states, chemicals, 1948",12
"india, electrical/electronic manufacturing, 2002",26
"vietnam, retail, 2009",2
"vietnam, professional training & coaching, 2013",3
"cyprus, marketing and advertising, 2013",12
"brazil, hospital & health care, 1925",1
"belgium, design, 2001",7
"australia, online media, 1994",1
"argentina, consumer electronics, 2011",3
"netherlands, information technology and services, 1970",4
"argentina, logistics and supply chain, 2010",12
"ireland, facilities services, 2007",9
"peru, mining & metals, 1996",4
"israel, music, 1985",1
"sweden, hospitality, 1998",2
"brazil, aviation & aerospace, 2017",7
"bulgaria, outsourcing/offshoring, 2006",1
"myanmar, food & beverages, 2010",1
"portugal, health, wellness and fitness, 1984",4
"united kingdom, market research, 1999",22
"turkey, music, 2013",11
"germany, consumer goods, 1883",1
"argentina, telecommunications, 1994",4
"canada, medical practice, 2008",20
"italy, farming, 1982",2
"costa rica, computer software, 1987",2
"china, online media, 2004",1
"united states, media production, 1877",1
"guernsey, financial services, 1998",3
"nigeria, professional training & coaching, 1992",3
"united states, research, 1962",12
"germany, museums and institutions, 1949",1
"ireland, utilities, 1927",2
"united states, hospital & health care, 1864",2
"finland, apparel & fashion, 1981",1
"france, industrial automation, 1978",2
"sweden, sporting goods, 1994",1
"hong kong, environmental services, 2015",3
"egypt, translation and localization, 2013",3
"united kingdom, printing, 1854",1
"belgium, textiles, 2015",2
"germany, civic & social organization, 2004",4
"croatia, entertainment, 1994",1
"united kingdom, business supplies and equipment, 1957",5
"germany, renewables & environment, 1946",1
"brazil, events services, 1989",3
"canada, wireless, 2005",9
"pakistan, human resources, 2004",6
"norway, computer & network security, 1999",2
"australia, higher education, 1998",3
"bolivia, research, 2006",1
"canada, security and investigations, 1988",9
"kenya, marketing and advertising, 2011",21
"united states, transportation/trucking/railroad, 1896",1
"united arab emirates, industrial automation, 2007",2
"india, medical devices, 1997",6
"india, government administration, 1947",1
"sweden, international affairs, 1935",1
"venezuela, import and export, 1977",1
"iran, construction, 2007",5
"canada, consumer services, 2003",22
"hungary, events services, 2015",9
"argentina, wireless, 2005",1
"spain, sports, 2000",19
"turkey, logistics and supply chain, 1971",1
"india, mining & metals, 1958",5
"luxembourg, internet, 2005",2
"greece, environmental services, 2009",7
"united states, shipbuilding, 2005",6
"malta, financial services, 2002",6
"sweden, media production, 1992",7
"serbia, non-profit organization management, 2003",5
"united kingdom, packaging and containers, 1984",8
"sweden, education management, 1986",5
"south africa, international trade and development, 2012",3
"venezuela, leisure, travel & tourism, 1996",2
"united states, architecture & planning, 1928",6
"belgium, printing, 1997",3
"russia, consumer goods, 2003",2
"china, real estate, 1917",3
"malaysia, renewables & environment, 2009",2
"argentina, events services, 1980",2
"netherlands, consumer electronics, 2005",8
"greece, management consulting, 1996",5
"mexico, outsourcing/offshoring, 2005",3
"netherlands, publishing, 1932",1
"egypt, electrical/electronic manufacturing, 1998",5
"italy, food & beverages, 1991",15
"mexico, supermarkets, 1973",1
"pakistan, design, 2003",4
"croatia, computer software, 1976",1
"netherlands, printing, 1978",6
"guatemala, logistics and supply chain, 1991",1
"france, building materials, 1952",2
"spain, shipbuilding, 1964",1
"austria, information technology and services, 1980",2
"nepal, leisure, travel & tourism, 2001",2
"chile, health, wellness and fitness, 2017",11
"singapore, research, 2013",6
"mexico, law practice, 2000",3
"estonia, chemicals, 2010",1
"united states, wine and spirits, 1992",22
"united states, philanthropy, 1922",6
"portugal, hospitality, 2006",5
"china, defense & space, 2015",1
"philippines, health, wellness and fitness, 1977",1
"malaysia, financial services, 2012",14
"uruguay, marketing and advertising, 2013",9
"belgium, construction, 1921",2
"brazil, sporting goods, 2009",5
"turks and caicos islands, construction, 2004",2
"china, computer games, 2007",4
"germany, industrial automation, 1968",3
"australia, real estate, 1917",2
"italy, cosmetics, 1984",6
"spain, primary/secondary education, 2009",12
"pakistan, computer software, 2017",30
"united states, telecommunications, 1959",13
"united kingdom, accounting, 1973",10
"cyprus, media production, 1995",1
"sweden, electrical/electronic manufacturing, 2003",8
"netherlands, electrical/electronic manufacturing, 1965",7
"china, real estate, 2006",10
"argentina, events services, 1970",1
"portugal, international trade and development, 1984",1
"bangladesh, investment banking, 2011",3
"malta, sports, 2010",2
"philippines, maritime, 2008",1
"israel, investment management, 2014",4
"south africa, management consulting, 1991",3
"austria, electrical/electronic manufacturing, 1997",3
"switzerland, fine art, 2001",2
"bangladesh, motion pictures and film, 2015",2
"costa rica, outsourcing/offshoring, 1997",1
"hungary, legal services, 2011",4
"ireland, real estate, 1954",3
"spain, industrial automation, 1996",7
"argentina, legal services, 1908",1
"netherlands, legal services, 1991",8
"egypt, food production, 2009",1
"luxembourg, construction, 1974",1
"france, government administration, 1971",4
"spain, apparel & fashion, 1945",2
"united kingdom, photography, 1985",5
"china, internet, 2001",8
"italy, sporting goods, 1992",2
"united states, architecture & planning, 1892",3
"latvia, consumer goods, 2013",2
"kenya, law practice, 2014",2
"hong kong, maritime, 1982",1
"france, textiles, 2011",15
"mexico, marketing and advertising, 1956",1
"germany, medical devices, 1988",5
"norway, research, 1985",4
"belgium, non-profit organization management, 1958",4
"switzerland, mechanical or industrial engineering, 1975",1
"australia, law practice, 1995",12
"australia, cosmetics, 2010",5
"maldives, food production, 2016",1
"argentina, industrial automation, 1967",1
"spain, outsourcing/offshoring, 2006",8
"ukraine, legal services, 1992",4
"canada, religious institutions, 1905",1
"united kingdom, education management, 1980",12
"egypt, packaging and containers, 2011",1
"mexico, alternative medicine, 2002",2
"israel, non-profit organization management, 1998",3
"switzerland, electrical/electronic manufacturing, 1914",1
"poland, consumer electronics, 2012",5
"denmark, fine art, 1908",2
"chile, construction, 2009",13
"morocco, civic & social organization, 1947",1
"canada, packaging and containers, 1975",6
"czechia, market research, 2011",4
"china, design, 2017",2
"netherlands, facilities services, 2003",14
"australia, mechanical or industrial engineering, 2006",26
"united states, chemicals, 1890",1
"canada, mental health care, 1947",1
"thailand, management consulting, 2012",10
"ireland, retail, 2017",4
"india, industrial automation, 1980",4
"new zealand, printing, 2003",2
"united states, furniture, 1940",5
"finland, design, 2005",4
"denmark, construction, 1990",7
"united states, newspapers, 1970",10
"france, plastics, 1990",5
"united states, events services, 1962",6
"croatia, computer hardware, 2009",2
"colombia, public relations and communications, 1988",3
"peru, furniture, 1977",1
"spain, education management, 1989",19
"united kingdom, food & beverages, 1967",6
"india, accounting, 1986",5
"malaysia, mental health care, 2013",2
"spain, events services, 1985",8
"colombia, food production, 1990",1
"united states, retail, 1893",2
"turkey, computer & network security, 1997",4
"united kingdom, civic & social organization, 1897",1
"estonia, computer games, 2016",2
"brazil, law practice, 1982",1
"hong kong, financial services, 1975",1
"united kingdom, legislative office, 2011",1
"portugal, sports, 2014",16
"spain, market research, 1987",3
"sweden, biotechnology, 2004",10
"switzerland, legal services, 1976",1
"mexico, construction, 1997",25
"united states, religious institutions, 1875",6
"argentina, accounting, 1984",3
"bangladesh, retail, 2016",4
"canada, security and investigations, 1998",22
"bulgaria, music, 2013",2
"moldova, computer software, 1998",1
"united arab emirates, utilities, 2013",1
"venezuela, entertainment, 2010",3
"hong kong, consumer services, 2003",1
"united arab emirates, security and investigations, 2004",6
"india, automotive, 1981",5
"malaysia, textiles, 2004",1
"united states, utilities, 1945",14
"austria, building materials, 1950",1
"poland, machinery, 1999",2
"azerbaijan, higher education, 1991",1
"ireland, food & beverages, 1987",3
"australia, building materials, 2010",8
"germany, civil engineering, 1974",2
"paraguay, pharmaceuticals, 1984",1
"bulgaria, health, wellness and fitness, 2011",6
"united states, semiconductors, 1976",10
"croatia, leisure, travel & tourism, 2010",6
"canada, civic & social organization, 1975",13
"belize, financial services, 2013",3
"canada, pharmaceuticals, 1972",2
"nigeria, education management, 1998",4
"greece, retail, 2008",6
"canada, music, 1979",4
"south africa, architecture & planning, 2007",15
"brazil, judiciary, 1995",7
"netherlands, publishing, 2011",31
"brazil, chemicals, 2014",11
"canada, mental health care, 1979",5
"spain, program development, 1996",7
"united kingdom, investment banking, 2017",7
"costa rica, mechanical or industrial engineering, 1996",2
"hong kong, investment banking, 1988",1
"iran, plastics, 2007",1
"fiji, graphic design, 2016",1
"côte d’ivoire, management consulting, 2014",5
"portugal, real estate, 2014",22
"new zealand, automotive, 2004",3
"argentina, human resources, 1990",5
"algeria, mechanical or industrial engineering, 2015",4
"italy, retail, 1998",12
"switzerland, medical practice, 1992",1
"singapore, management consulting, 1984",1
"south africa, information technology and services, 1969",1
"colombia, food & beverages, 1995",3
"denmark, plastics, 2000",5
"denmark, international trade and development, 1990",1
"france, motion pictures and film, 2001",7
"united arab emirates, computer software, 2007",7
"spain, law practice, 2008",24
"ukraine, civic & social organization, 2008",2
"netherlands, education management, 2005",62
"peru, wine and spirits, 2016",1
"vietnam, logistics and supply chain, 2013",1
"hong kong, luxury goods & jewelry, 2014",3
"monaco, maritime, 2013",1
"lebanon, mechanical or industrial engineering, 1999",1
"bahamas, renewables & environment, 2014",2
"portugal, computer & network security, 2001",3
"canada, fund-raising, 2009",12
"slovenia, information technology and services, 2017",8
"united states, industrial automation, 2018",23
"puerto rico, real estate, 1998",1
"france, renewables & environment, 1976",3
"ukraine, business supplies and equipment, 2014",1
"japan, research, 2015",4
"netherlands, construction, 1958",11
"sweden, mechanical or industrial engineering, 2015",18
"france, electrical/electronic manufacturing, 2007",14
"israel, food & beverages, 2013",7
"china, public safety, 2000",1
"hong kong, telecommunications, 2010",8
"spain, broadcast media, 1993",8
"gabon, internet, 2011",2
"singapore, mechanical or industrial engineering, 2016",8
"united states, retail, 1909",6
"germany, retail, 1989",5
"slovenia, leisure, travel & tourism, 2015",5
"cyprus, professional training & coaching, 2005",1
"dominican republic, medical devices, 1995",1
"uruguay, consumer electronics, 2015",1
"slovakia, renewables & environment, 1952",1
"australia, commercial real estate, 2011",5
"egypt, plastics, 2009",2
"germany, media production, 2016",28
"brazil, commercial real estate, 1947",1
"italy, oil & energy, 2005",12
"estonia, events services, 2014",4
"mexico, food & beverages, 1992",11
"portugal, facilities services, 1995",3
"saint lucia, marketing and advertising, 2012",2
"new zealand, mechanical or industrial engineering, 2012",7
"united states, alternative dispute resolution, 1989",7
"south africa, automotive, 2005",5
"saudi arabia, animation, 2015",2
"canada, mining & metals, 2001",13
"sweden, electrical/electronic manufacturing, 1963",2
"new zealand, construction, 1920",1
"united kingdom, cosmetics, 2001",4
"united kingdom, oil & energy, 1977",9
"vietnam, non-profit organization management, 2013",5
"ireland, public safety, 2001",1
"hungary, music, 2014",3
"argentina, industrial automation, 1995",3
"denmark, computer hardware, 2013",6
"united arab emirates, plastics, 1993",2
"armenia, information technology and services, 2016",21
"germany, computer hardware, 2009",14
"puerto rico, real estate, 1997",1
"austria, staffing and recruiting, 2012",6
"belgium, building materials, 1938",1
"iran, industrial automation, 1990",1
"peru, retail, 2009",4
"indonesia, chemicals, 1985",2
"puerto rico, food production, 1996",1
"romania, mechanical or industrial engineering, 1961",1
"united states, restaurants, 1957",6
"portugal, electrical/electronic manufacturing, 2007",4
"denmark, facilities services, 2012",9
"new zealand, construction, 2008",16
"india, wholesale, 1979",2
"peru, mechanical or industrial engineering, 2004",3
"egypt, investment management, 2012",3
"united kingdom, packaging and containers, 1999",7
"canada, computer networking, 2015",11
"haiti, farming, 2011",1
"ireland, accounting, 2017",4
"france, construction, 1853",1
"chile, telecommunications, 2009",11
"south korea, public relations and communications, 2008",1
"italy, computer hardware, 1990",4
"denmark, investment management, 2007",8
"georgia, civic & social organization, 2017",4
"indonesia, financial services, 2001",4
"colombia, automotive, 1997",3
"germany, airlines/aviation, 2010",2
"argentina, program development, 1990",9
"spain, financial services, 1997",10
"chile, building materials, 1978",2
"sweden, construction, 1998",14
"mexico, insurance, 1991",4
"netherlands, consumer electronics, 2012",21
"belgium, architecture & planning, 1981",3
"france, sporting goods, 1998",2
"argentina, events services, 1988",3
"france, construction, 1998",24
"colombia, investment banking, 2015",2
"côte d’ivoire, information technology and services, 2017",3
"australia, mechanical or industrial engineering, 1995",19
"india, internet, 2018",19
"czechia, accounting, 2014",7
"sweden, architecture & planning, 1994",3
"canada, apparel & fashion, 1955",1
"brazil, ranching, 2004",4
"switzerland, performing arts, 2003",2
"united states, medical practice, 1961",14
"south africa, professional training & coaching, 2017",17
"turkey, environmental services, 1990",4
"finland, legal services, 2000",3
"vietnam, design, 2010",1
"belgium, investment management, 1977",1
"brazil, non-profit organization management, 1991",10
"israel, computer hardware, 2012",3
"latvia, information technology and services, 2009",9
"cameroon, environmental services, 1991",1
"united states, libraries, 1985",7
"italy, furniture, 1949",5
"bulgaria, non-profit organization management, 2009",8
"canada, building materials, 2005",27
"romania, consumer goods, 2012",7
"france, higher education, 2008",9
"netherlands, public policy, 1926",1
"united kingdom, mechanical or industrial engineering, 1942",5
"portugal, mechanical or industrial engineering, 2009",7
"china, plastics, 1976",2
"united kingdom, education management, 1948",5
"france, wine and spirits, 2006",19
"ireland, machinery, 1995",3
"netherlands, investment management, 1993",2
"france, arts and crafts, 1928",1
"united states, printing, 1945",15
"singapore, performing arts, 2016",1
"greece, logistics and supply chain, 1974",1
"sweden, building materials, 2004",7
"canada, arts and crafts, 2016",26
"afghanistan, real estate, 2015",1
"germany, facilities services, 1993",2
"china, biotechnology, 2005",13
"australia, building materials, 1985",19
"argentina, logistics and supply chain, 1975",1
"lebanon, medical devices, 2003",1
"kenya, media production, 2013",4
"thailand, real estate, 1973",1
"austria, architecture & planning, 1998",4
"italy, computer & network security, 2006",6
"romania, health, wellness and fitness, 2014",8
"bulgaria, outsourcing/offshoring, 1995",1
"turkey, building materials, 2007",14
"netherlands, sports, 1963",10
"italy, hospitality, 1935",1
"ireland, consumer goods, 1973",1
"united states, law enforcement, 1868",4
"australia, facilities services, 2004",10
"portugal, real estate, 2010",23
"puerto rico, higher education, 2004",1
"spain, wholesale, 1980",13
"chile, program development, 2010",4
"finland, telecommunications, 1897",2
"ireland, farming, 2013",3
"peru, broadcast media, 2007",3
"romania, restaurants, 2015",5
"switzerland, real estate, 1999",8
"georgia, program development, 2012",1
"netherlands, writing and editing, 2012",38
"peru, computer hardware, 1992",2
"czechia, building materials, 1997",2
"denmark, machinery, 2001",5
"chile, transportation/trucking/railroad, 2013",6
"mexico, biotechnology, 2015",7
"guatemala, insurance, 1998",1
"bulgaria, health, wellness and fitness, 2015",9
"puerto rico, program development, 2016",2
"lithuania, accounting, 2010",4
"mexico, research, 2010",6
"denmark, international affairs, 2015",2
"singapore, automotive, 1977",1
"singapore, music, 2011",5
"united states, mental health care, 1931",3
"germany, luxury goods & jewelry, 1948",1
"belarus, information technology and services, 2016",18
"sri lanka, marketing and advertising, 2010",5
"canada, utilities, 1970",2
"belgium, consumer electronics, 2004",4
"portugal, events services, 2015",20
"spain, security and investigations, 2013",12
"guatemala, marketing and advertising, 2005",7
"united kingdom, chemicals, 2014",18
"canada, translation and localization, 1979",3
"netherlands, computer games, 2013",18
"united states, information technology and services, 1935",9
"peru, higher education, 1986",2
"united kingdom, farming, 2009",8
"united kingdom, performing arts, 2000",14
"poland, health, wellness and fitness, 1998",2
"netherlands, logistics and supply chain, 1872",1
"france, research, 1986",3
"norway, import and export, 1996",2
"united states, individual & family services, 1905",5
"laos, education management, 2004",1
"hong kong, international trade and development, 2011",11
"bangladesh, transportation/trucking/railroad, 2012",1
"poland, automotive, 1995",3
"philippines, health, wellness and fitness, 2008",3
"israel, electrical/electronic manufacturing, 2006",5
"ecuador, hospital & health care, 1987",1
"united kingdom, electrical/electronic manufacturing, 1981",18
"slovakia, cosmetics, 1985",1
"united kingdom, printing, 1888",1
"belgium, individual & family services, 1986",3
"norway, graphic design, 2000",3
"latvia, marketing and advertising, 2005",4
"united arab emirates, utilities, 2014",2
"canada, non-profit organization management, 1970",21
"israel, oil & energy, 1930",1
"iceland, venture capital & private equity, 2008",1
"peru, oil & energy, 1984",1
"singapore, consumer electronics, 2017",4
"china, performing arts, 2010",2
"france, hospitality, 1992",15
"united kingdom, venture capital & private equity, 1867",1
"mexico, non-profit organization management, 2009",10
"united kingdom, law enforcement, 1992",2
"slovenia, international trade and development, 2010",1
"united arab emirates, marketing and advertising, 2008",37
"india, music, 2014",6
"australia, photography, 1990",5
"jersey, marketing and advertising, 2014",2
"united states, food production, 1950",16
"spain, medical practice, 2009",8
"czechia, aviation & aerospace, 2016",3
"portugal, plastics, 2005",3
"germany, events services, 1981",4
"denmark, real estate, 2002",1
"kenya, insurance, 2009",3
"turkey, fine art, 2003",1
"turkey, publishing, 2005",4
"taiwan, furniture, 1985",1
"south korea, health, wellness and fitness, 2017",1
"netherlands, recreational facilities and services, 2005",12
"slovenia, cosmetics, 2013",1
"italy, automotive, 1943",2
"canada, fine art, 1989",5
"brazil, photography, 2002",5
"belgium, medical devices, 2017",4
"taiwan, international trade and development, 1977",1
"italy, outsourcing/offshoring, 2016",4
"france, mechanical or industrial engineering, 1916",1
"brazil, marketing and advertising, 1987",20
"spain, industrial automation, 2001",7
"thailand, entertainment, 2004",2
"germany, furniture, 2018",1
"canada, import and export, 2002",9
"pakistan, mechanical or industrial engineering, 1995",2
"jordan, outsourcing/offshoring, 2015",1
"sweden, broadcast media, 2010",4
"ukraine, internet, 2016",29
"trinidad and tobago, individual & family services, 2014",1
"portugal, luxury goods & jewelry, 1949",1
"argentina, information technology and services, 2018",4
"south africa, professional training & coaching, 1994",6
"australia, industrial automation, 1993",2
"ireland, consumer goods, 2015",5
"italy, supermarkets, 1996",5
"france, wine and spirits, 2002",6
"nepal, non-profit organization management, 1983",2
"portugal, market research, 2013",3
"india, import and export, 2000",11
"morocco, financial services, 2014",2
"brazil, judiciary, 1982",6
"china, higher education, 2016",6
"new zealand, individual & family services, 2013",2
"kenya, management consulting, 2007",7
"colombia, leisure, travel & tourism, 1960",1
"netherlands, museums and institutions, 1998",7
"denmark, retail, 1983",3
"australia, broadcast media, 1991",2
"indonesia, maritime, 2015",1
"grenada, leisure, travel & tourism, 2000",1
"bahrain, information technology and services, 2002",5
"australia, insurance, 2011",11
"côte d’ivoire, education management, 2011",2
"italy, human resources, 1999",24
"ukraine, computer software, 2018",2
"south africa, transportation/trucking/railroad, 2015",8
"czechia, furniture, 1991",5
"china, furniture, 2012",11
"new zealand, insurance, 1983",1
"singapore, management consulting, 2005",16
"saudi arabia, electrical/electronic manufacturing, 1993",3
"brazil, judiciary, 1989",6
"united kingdom, civil engineering, 1998",15
"venezuela, information services, 2014",1
"lithuania, hospital & health care, 1996",2
"zimbabwe, accounting, 2011",2
"malta, renewables & environment, 2013",5
"lithuania, import and export, 2007",1
"portugal, facilities services, 2007",2
"united states, building materials, 1907",8
"sweden, law practice, 2013",10
"greece, medical devices, 1991",2
"venezuela, graphic design, 2015",3
"hungary, professional training & coaching, 2018",1
"brazil, broadcast media, 2014",12
"turkey, marketing and advertising, 1965",1
"new zealand, commercial real estate, 2009",3
"united states, government administration, 1887",17
"turkey, marketing and advertising, 1997",11
"spain, think tanks, 2010",13
"turkey, utilities, 1954",1
"united arab emirates, building materials, 2006",9
"venezuela, medical devices, 2013",2
"pakistan, financial services, 2014",8
"netherlands, maritime, 2010",20
"latvia, entertainment, 2007",2
"sri lanka, construction, 2015",2
"macedonia, outsourcing/offshoring, 2016",4
"finland, alternative medicine, 1992",1
"hong kong, international trade and development, 2004",2
"brazil, warehousing, 2010",5
"romania, electrical/electronic manufacturing, 2010",4
"morocco, machinery, 2017",1
"new zealand, machinery, 1999",3
"serbia, education management, 2015",8
"switzerland, biotechnology, 2006",3
"netherlands, warehousing, 2011",2
"norway, environmental services, 2016",11
"bolivia, oil & energy, 1993",1
"united kingdom, wine and spirits, 1983",5
"brazil, food production, 1992",10
"iran, executive office, 2015",1
"united kingdom, leisure, travel & tourism, 1972",15
"italy, consumer goods, 1935",1
"denmark, e-learning, 2013",4
"estonia, mechanical or industrial engineering, 2011",3
"slovakia, publishing, 2002",1
"india, medical devices, 2017",11
"czechia, education management, 2012",18
"austria, electrical/electronic manufacturing, 1996",4
"south africa, hospitality, 1993",4
"india, apparel & fashion, 1987",5
"norway, wine and spirits, 2016",2
"united kingdom, civic & social organization, 1907",1
"vietnam, retail, 1999",1
"hungary, computer networking, 2007",2
"turkey, graphic design, 2009",4
"peru, airlines/aviation, 2011",1
"italy, oil & energy, 2000",14
"netherlands, sporting goods, 2011",19
"ukraine, apparel & fashion, 2008",4
"united states, international affairs, 1988",5
"serbia, food & beverages, 2017",5
"canada, government administration, 2004",12
"dominican republic, executive office, 2013",1
"thailand, facilities services, 2012",1
"denmark, hospitality, 2015",10
"belgium, events services, 1972",1
"iceland, leisure, travel & tourism, 2010",8
"slovakia, investment management, 2014",1
"brazil, sports, 2000",9
"qatar, education management, 2016",4
"cuba, marketing and advertising, 2015",1
"germany, sports, 1965",1
"zambia, design, 2017",1
"germany, public relations and communications, 2011",24
"finland, staffing and recruiting, 2008",7
"ireland, marketing and advertising, 1997",7
"mexico, import and export, 2003",7
"united states, textiles, 1991",21
"jersey, food & beverages, 2016",1
"italy, international trade and development, 1976",3
"hong kong, design, 2008",10
"netherlands, wine and spirits, 2010",14
"bosnia and herzegovina, animation, 2016",1
"united states, marketing and advertising, 1901",6
"france, music, 2001",4
"trinidad and tobago, electrical/electronic manufacturing, 1996",1
"india, education management, 1946",3
"united kingdom, transportation/trucking/railroad, 1960",7
"vietnam, luxury goods & jewelry, 2015",3
"spain, import and export, 1962",2
"canada, package/freight delivery, 2011",2
"italy, venture capital & private equity, 2009",5
"sri lanka, education management, 2008",4
"hong kong, entertainment, 2014",5
"finland, marketing and advertising, 2018",8
"turkey, architecture & planning, 2002",13
"india, arts and crafts, 2000",10
"italy, textiles, 1873",1
"russia, building materials, 1873",1
"peru, mechanical or industrial engineering, 2016",7
"romania, food production, 2007",5
"singapore, sports, 2010",3
"united kingdom, veterinary, 2016",15
"switzerland, graphic design, 2004",8
"hong kong, legal services, 2006",1
"mexico, restaurants, 1983",1
"argentina, insurance, 1992",1
"colombia, events services, 1995",2
"italy, music, 1975",3
"czechia, automotive, 2012",7
"south africa, management consulting, 2002",17
"finland, program development, 1987",1
"australia, photography, 1998",3
"canada, e-learning, 1997",10
"brazil, automotive, 2012",26
"uruguay, management consulting, 2012",5
"jordan, media production, 2013",3
"germany, veterinary, 2013",2
"india, mining & metals, 1996",10
"france, investment management, 2013",20
"spain, sports, 2002",13
"france, computer hardware, 2016",11
"germany, publishing, 1949",5
"united states, leisure, travel & tourism, 1964",11
"singapore, leisure, travel & tourism, 2017",5
"thailand, media production, 2004",2
"south africa, apparel & fashion, 2016",7
"spain, wholesale, 2008",20
"canada, architecture & planning, 1984",16
"netherlands, translation and localization, 1998",6
"netherlands, legal services, 1938",2
"south africa, consumer services, 2003",6
"germany, maritime, 1929",1
"china, leisure, travel & tourism, 1993",3
"germany, transportation/trucking/railroad, 1982",2
"france, chemicals, 2008",5
"india, real estate, 1940",1
"germany, apparel & fashion, 1962",3
"turkey, sports, 2012",6
"mexico, security and investigations, 2014",5
"indonesia, motion pictures and film, 2015",5
"iraq, financial services, 2013",1
"brazil, computer networking, 2013",9
"spain, research, 2000",19
"spain, food & beverages, 1971",3
"netherlands, insurance, 1977",3
"costa rica, apparel & fashion, 2015",1
"australia, pharmaceuticals, 2012",5
"philippines, philanthropy, 2009",1
"chile, mining & metals, 2010",21
"albania, e-learning, 2012",1
"indonesia, veterinary, 2012",1
"zimbabwe, retail, 2011",1
"austria, design, 2009",7
"france, retail, 2001",13
"mexico, consumer electronics, 2017",1
"iran, veterinary, 2017",2
"switzerland, business supplies and equipment, 2000",2
"germany, building materials, 1887",1
"egypt, oil & energy, 2017",1
"belgium, online media, 2011",4
"vietnam, leisure, travel & tourism, 2015",9
"cambodia, entertainment, 1996",1
"mongolia, translation and localization, 2010",1
"canada, education management, 1974",3
"cyprus, computer software, 2010",7
"denmark, food & beverages, 2008",7
"lithuania, wholesale, 2012",3
"france, hospitality, 1980",8
"chile, hospitality, 2016",3
"india, commercial real estate, 2011",7
"spain, cosmetics, 2010",18
"india, health, wellness and fitness, 1990",4
"canada, retail, 1932",3
"denmark, research, 2012",8
"brazil, animation, 1998",3
"sweden, hospitality, 2010",7
"united kingdom, broadcast media, 2006",44
"belgium, pharmaceuticals, 1983",5
"india, electrical/electronic manufacturing, 1986",22
"netherlands, executive office, 2011",9
"new zealand, individual & family services, 2014",3
"italy, broadcast media, 2001",6
"canada, retail, 1964",9
"vietnam, international trade and development, 2003",1
"switzerland, luxury goods & jewelry, 2001",5
"colombia, market research, 1998",1
"united states, public relations and communications, 1964",1
"united states, international affairs, 1966",3
"mexico, veterinary, 2010",2
"trinidad and tobago, facilities services, 2002",2
"spain, renewables & environment, 1981",6
"united kingdom, research, 1913",3
"australia, marketing and advertising, 1971",1
"united kingdom, automotive, 1912",3
"united kingdom, professional training & coaching, 1982",8
"saudi arabia, utilities, 1976",2
"spain, civil engineering, 1971",2
"australia, public safety, 2002",4
"netherlands, mental health care, 1985",3
"united states, machinery, 1906",5
"sweden, renewables & environment, 1990",2
"japan, automotive, 1979",1
"united states, philanthropy, 1930",4
"france, packaging and containers, 1985",1
"romania, hospitality, 2006",5
"belgium, government administration, 2016",4
"singapore, semiconductors, 2000",3
"netherlands, food & beverages, 1957",2
"germany, recreational facilities and services, 2012",2
"spain, motion pictures and film, 1997",7
"united arab emirates, food & beverages, 1996",2
"switzerland, law practice, 1936",1
"japan, automotive, 1989",5
"united states, public relations and communications, 1966",6
"canada, hospital & health care, 1949",4
"chile, real estate, 1981",3
"spain, medical devices, 2007",8
"qatar, broadcast media, 1976",1
"colombia, environmental services, 1985",2
"australia, e-learning, 2001",6
"denmark, aviation & aerospace, 2005",1
"jordan, furniture, 2006",2
"canada, apparel & fashion, 1883",1
"spain, logistics and supply chain, 1955",2
"united states, fund-raising, 1900",2
"united states, libraries, 1903",8
"canada, program development, 2004",2
"netherlands, mental health care, 2001",9
"united kingdom, public policy, 1974",4
"indonesia, wine and spirits, 1994",1
"united states, hospital & health care, 1932",15
"canada, wholesale, 1962",3
"switzerland, mining & metals, 1960",1
"saint kitts and nevis, security and investigations, 2008",1
"sri lanka, education management, 1968",1
"united states, legal services, 1877",4
"argentina, financial services, 2005",8
"united kingdom, consumer electronics, 1991",3
"united states, aviation & aerospace, 1987",41
"united kingdom, restaurants, 1934",1
"egypt, non-profit organization management, 2009",8
"saudi arabia, financial services, 2007",10
"slovenia, information technology and services, 1990",9
"mexico, education management, 1970",3
"canada, government administration, 1892",4
"dominican republic, architecture & planning, 2010",3
"united states, accounting, 1939",14
"lebanon, design, 2006",3
"saudi arabia, hospitality, 1981",2
"kuwait, hospitality, 2005",1
"sweden, legal services, 2003",3
"romania, machinery, 2011",1
"netherlands, information services, 1841",2
"libya, human resources, 2010",1
"poland, computer hardware, 1987",1
"greece, banking, 2001",3
"germany, medical practice, 1990",3
"cambodia, food & beverages, 2002",1
"united states, religious institutions, 1921",14
"spain, construction, 1893",1
"philippines, financial services, 2009",8
"united states, animation, 1993",8
"india, human resources, 1986",3
"latvia, financial services, 2008",4
"south africa, telecommunications, 2000",9
"italy, packaging and containers, 1971",6
"israel, broadcast media, 1969",1
"canada, hospitality, 1976",10
"france, chemicals, 1994",6
"luxembourg, maritime, 2002",3
"greece, health, wellness and fitness, 2011",8
"argentina, hospital & health care, 1959",2
"indonesia, capital markets, 1993",3
"sweden, wholesale, 1972",1
"united kingdom, aviation & aerospace, 1995",8
"switzerland, professional training & coaching, 1993",5
"united states, newspapers, 1904",6
"ukraine, staffing and recruiting, 2011",10
"philippines, oil & energy, 2016",1
"portugal, computer software, 1992",7
