countryindyear,count
"spain, maritime, 2001",1
"france, management consulting, 1998",34
"greece, retail, 2016",1
"argentina, design, 2016",27
"portugal, building materials, 1964",2
"portugal, leisure, travel & tourism, 2011",21
"slovakia, design, 2011",4
"latvia, automotive, 2010",3
"argentina, medical devices, 1956",1
"canada, primary/secondary education, 2007",3
"uruguay, marketing and advertising, 2015",23
"netherlands, wholesale, 1998",18
"australia, pharmaceuticals, 2017",3
"china, animation, 2008",4
"united states, performing arts, 1960",13
"spain, performing arts, 2017",6
"finland, airlines/aviation, 2009",2
"spain, computer hardware, 2005",10
"united states, computer hardware, 1918",3
"belgium, music, 2010",10
"colombia, logistics and supply chain, 2016",4
"singapore, sporting goods, 2006",1
"greece, media production, 1995",2
"portugal, mechanical or industrial engineering, 1981",5
"germany, wine and spirits, 2007",2
"mexico, photography, 1986",1
"new zealand, packaging and containers, 2006",1
"romania, leisure, travel & tourism, 1992",3
"south africa, pharmaceuticals, 2005",2
"new zealand, professional training & coaching, 2014",11
"south africa, import and export, 2011",7
"germany, publishing, 2004",9
"canada, restaurants, 1835",1
"canada, insurance, 1936",3
"china, commercial real estate, 1992",1
"united kingdom, banking, 2004",10
"south africa, computer software, 2006",15
"russia, machinery, 2010",6
"serbia, design, 2013",8
"turkey, real estate, 1996",5
"canada, food production, 1990",10
"united kingdom, import and export, 2011",20
"mexico, computer hardware, 2010",8
"israel, computer games, 1998",1
"uzbekistan, internet, 2012",2
"philippines, e-learning, 2008",5
"united states, mental health care, 1988",34
"portugal, newspapers, 1991",1
"united states, museums and institutions, 1958",12
"canada, legal services, 1998",9
"brazil, program development, 2007",23
"ireland, health, wellness and fitness, 2012",34
"germany, machinery, 1929",7
"nepal, leisure, travel & tourism, 1986",1
"netherlands, writing and editing, 1996",2
"colombia, construction, 1999",11
"australia, construction, 1946",2
"vietnam, cosmetics, 2012",3
"poland, food & beverages, 1997",3
"guatemala, primary/secondary education, 2008",3
"netherlands, plastics, 2012",8
"china, professional training & coaching, 2008",2
"united states, leisure, travel & tourism, 1976",40
"chile, e-learning, 2006",4
"united kingdom, chemicals, 1960",5
"france, real estate, 1968",7
"united states, logistics and supply chain, 1965",12
"mexico, animation, 2008",3
"switzerland, environmental services, 1991",6
"moldova, management consulting, 2009",1
"finland, information services, 1958",1
"united kingdom, venture capital & private equity, 1998",2
"south africa, law practice, 2011",13
"turkey, computer games, 2012",10
"belgium, accounting, 1991",3
"croatia, marketing and advertising, 2010",9
"united arab emirates, business supplies and equipment, 1988",2
"morocco, printing, 2011",1
"india, plastics, 1971",1
"new zealand, apparel & fashion, 1992",1
"saudi arabia, telecommunications, 2008",8
"united kingdom, civil engineering, 1983",11
"sweden, utilities, 2010",2
"japan, chemicals, 1974",1
"united states, education management, 1888",13
"united kingdom, business supplies and equipment, 1974",9
"italy, oil & energy, 1976",7
"netherlands, medical devices, 1999",7
"portugal, hospital & health care, 1990",1
"israel, biotechnology, 1995",2
"spain, consumer services, 2016",23
"france, hospitality, 1947",1
"united states, maritime, 1958",13
"belgium, aviation & aerospace, 1981",3
"brazil, banking, 1999",6
"netherlands, furniture, 1913",1
"portugal, professional training & coaching, 2006",9
"canada, apparel & fashion, 2001",20
"norway, civil engineering, 1993",2
"ireland, human resources, 2016",14
"zimbabwe, construction, 1995",2
"mexico, restaurants, 2010",8
"united states, events services, 1973",12
"senegal, food production, 2001",1
"iran, information technology and services, 1994",3
"india, events services, 1995",8
"canada, financial services, 2004",83
"greece, pharmaceuticals, 2006",2
"netherlands, research, 1976",1
"malaysia, hospitality, 2011",5
"germany, automotive, 2015",31
"norway, automotive, 1998",2
"spain, civic & social organization, 1978",11
"netherlands, automotive, 1984",15
"netherlands, medical devices, 1910",1
"philippines, business supplies and equipment, 1983",2
"netherlands, machinery, 1972",8
"netherlands, medical devices, 2003",13
"malaysia, electrical/electronic manufacturing, 1997",6
"mexico, consumer goods, 2011",5
"brazil, pharmaceuticals, 1996",4
"spain, law practice, 1988",10
"spain, industrial automation, 1982",8
"spain, human resources, 2002",28
"india, computer hardware, 2011",12
"czechia, non-profit organization management, 1992",2
"iran, pharmaceuticals, 2004",3
"belgium, logistics and supply chain, 2011",12
"russia, cosmetics, 2015",1
"portugal, industrial automation, 1987",1
"taiwan, computer software, 2008",5
"haiti, non-profit organization management, 2001",1
"france, sports, 1980",5
"australia, logistics and supply chain, 2008",10
"poland, non-profit organization management, 2015",13
"germany, mining & metals, 1937",2
"austria, industrial automation, 2011",2
"united states, business supplies and equipment, 1900",5
"india, retail, 1990",5
"venezuela, telecommunications, 2009",4
"canada, leisure, travel & tourism, 1991",17
"brazil, farming, 2004",8
"united arab emirates, entertainment, 2011",5
"sweden, design, 2003",6
"united kingdom, animation, 2012",20
"denmark, retail, 2008",15
"japan, mechanical or industrial engineering, 1959",2
"tunisia, real estate, 1994",2
"canada, mechanical or industrial engineering, 2005",30
"brazil, retail, 1996",27
"argentina, law practice, 1969",3
"united states, public safety, 1994",20
"united states, plastics, 1963",19
"united states, performing arts, 1972",20
"portugal, automotive, 1989",6
"spain, consumer goods, 1974",5
"australia, mining & metals, 1986",7
"united kingdom, broadcast media, 1986",5
"colombia, medical devices, 1989",2
"austria, information services, 2017",6
"taiwan, computer hardware, 2001",2
"italy, mining & metals, 1964",3
"uruguay, wholesale, 1992",2
"australia, staffing and recruiting, 1964",2
"saudi arabia, retail, 2009",4
"canada, accounting, 1933",2
"france, mining & metals, 1985",1
"australia, fine art, 2007",3
"spain, legal services, 1946",3
"venezuela, maritime, 1997",2
"ukraine, wine and spirits, 2000",3
"bangladesh, pharmaceuticals, 2005",2
"colombia, computer hardware, 2004",3
"united states, airlines/aviation, 1935",5
"denmark, information technology and services, 1950",2
"united states, animation, 1926",1
"poland, transportation/trucking/railroad, 2009",4
"denmark, textiles, 2009",6
"ireland, restaurants, 2004",1
"finland, plastics, 1953",2
"kenya, education management, 2005",1
"switzerland, accounting, 1950",2
"guatemala, law practice, 1966",1
"saudi arabia, construction, 2005",12
"egypt, education management, 2001",2
"united kingdom, package/freight delivery, 2004",4
"brazil, events services, 2015",34
"israel, non-profit organization management, 2006",6
"spain, insurance, 1983",9
"portugal, events services, 1999",2
"spain, automotive, 2014",33
"united arab emirates, maritime, 2013",11
"china, hospitality, 1999",6
"norway, computer games, 2009",4
"france, newspapers, 1968",1
"costa rica, investment management, 1997",1
"united states, paper & forest products, 2005",9
"france, newspapers, 2003",7
"china, broadcast media, 1940",1
"canada, medical practice, 1944",1
"hungary, financial services, 2005",3
"czechia, computer software, 2010",13
"switzerland, research, 2001",5
"belgium, outsourcing/offshoring, 2006",4
"united states, biotechnology, 1989",48
"ireland, food & beverages, 1952",1
"latvia, telecommunications, 2005",6
"germany, computer hardware, 1994",4
"united states, architecture & planning, 1947",14
"united states, museums and institutions, 1910",8
"iceland, internet, 1998",2
"india, leisure, travel & tourism, 1982",2
"spain, professional training & coaching, 2002",23
"slovakia, mechanical or industrial engineering, 2003",3
"lithuania, consumer services, 2014",1
"india, mechanical or industrial engineering, 1976",14
"united kingdom, financial services, 1973",17
"united kingdom, building materials, 1987",15
"denmark, financial services, 2015",25
"united arab emirates, telecommunications, 2006",18
"madagascar, investment banking, 2017",2
"slovakia, machinery, 1955",1
"spain, computer hardware, 2007",14
"mexico, automotive, 1996",4
"sweden, hospital & health care, 2017",4
"qatar, construction, 2013",9
"canada, legal services, 1981",10
"israel, information technology and services, 2008",26
"canada, individual & family services, 1973",6
"spain, motion pictures and film, 2001",10
"fiji, computer & network security, 2005",1
"india, oil & energy, 2014",25
"croatia, automotive, 2006",3
"australia, non-profit organization management, 1977",7
"chile, wine and spirits, 1998",2
"indonesia, media production, 1979",1
"ireland, financial services, 1996",10
"greece, computer & network security, 2008",3
"pakistan, media production, 1994",2
"united kingdom, accounting, 1913",1
"canada, media production, 1970",1
"malta, marketing and advertising, 2001",3
"germany, research, 1914",1
"indonesia, telecommunications, 1983",1
"poland, consumer goods, 2000",1
"armenia, marketing and advertising, 2009",3
"south africa, oil & energy, 2015",8
"new zealand, construction, 1927",1
"united kingdom, utilities, 2000",20
"united kingdom, oil & energy, 1959",1
"sri lanka, higher education, 1999",1
"turkey, computer games, 2011",14
"spain, primary/secondary education, 1956",1
"switzerland, building materials, 1913",1
"belgium, food & beverages, 2004",10
"united kingdom, think tanks, 2004",1
"egypt, consumer goods, 1993",1
"colombia, venture capital & private equity, 2011",5
"spain, design, 1999",19
"saudi arabia, design, 2009",5
"sri lanka, health, wellness and fitness, 1993",1
"jordan, information technology and services, 1996",2
"belgium, financial services, 1875",1
"portugal, hospital & health care, 2015",10
"canada, oil & energy, 1954",3
"south africa, newspapers, 1950",1
"united kingdom, construction, 1890",5
"netherlands, sporting goods, 1985",2
"united states, telecommunications, 1899",4
"united kingdom, internet, 1977",2
"italy, construction, 1962",19
"sweden, health, wellness and fitness, 1996",5
"italy, mechanical or industrial engineering, 1966",25
"belgium, insurance, 1990",5
"canada, mechanical or industrial engineering, 1988",18
"brazil, oil & energy, 1972",5
"zimbabwe, public relations and communications, 2016",2
"germany, investment banking, 2015",8
"guatemala, primary/secondary education, 1980",1
"united arab emirates, oil & energy, 2017",2
"israel, financial services, 2014",27
"portugal, translation and localization, 2000",2
"germany, financial services, 1999",23
"united kingdom, insurance, 1964",15
"ireland, leisure, travel & tourism, 2010",17
"brazil, business supplies and equipment, 1997",10
"united states, sporting goods, 1969",11
"italy, machinery, 1885",3
"united kingdom, events services, 1983",10
"united kingdom, accounting, 1928",8
"italy, leisure, travel & tourism, 2005",34
"portugal, environmental services, 2007",13
"indonesia, hospitality, 2007",15
"sweden, graphic design, 2016",12
"pakistan, broadcast media, 2011",6
"canada, telecommunications, 1985",11
"france, automotive, 1908",1
"argentina, government administration, 2007",2
"sweden, utilities, 2013",3
"india, construction, 1948",2
"italy, investment banking, 2001",2
"canada, environmental services, 1974",9
"united states, plastics, 1953",12
"azerbaijan, consumer goods, 1994",3
"switzerland, consumer services, 2011",7
"sweden, telecommunications, 1998",6
"canada, cosmetics, 1991",3
"united kingdom, civil engineering, 1996",23
"colombia, consumer goods, 2017",5
"united kingdom, logistics and supply chain, 1990",19
"netherlands, fine art, 1991",4
"france, translation and localization, 1989",8
"germany, machinery, 2008",9
"united kingdom, education management, 1845",1
"netherlands, chemicals, 1962",2
"brazil, program development, 1988",3
"united states, education management, 1885",14
"ireland, hospitality, 1996",7
"united states, industrial automation, 1931",4
"israel, marketing and advertising, 2010",39
"pakistan, professional training & coaching, 2005",4
"brazil, electrical/electronic manufacturing, 2004",10
"iceland, machinery, 2013",1
"czechia, apparel & fashion, 2010",7
"australia, publishing, 1978",3
"egypt, education management, 1978",1
"australia, transportation/trucking/railroad, 2002",13
"china, writing and editing, 2008",1
"spain, aviation & aerospace, 1999",4
"iran, oil & energy, 1999",7
"south africa, telecommunications, 2012",14
"canada, non-profit organization management, 1890",1
"spain, sports, 1993",10
"belgium, events services, 2003",20
"italy, machinery, 1932",5
"greece, mechanical or industrial engineering, 2000",2
"moldova, information technology and services, 2013",5
"japan, wine and spirits, 2006",1
"italy, government administration, 2016",3
"italy, retail, 1865",2
"nicaragua, information technology and services, 2010",4
"mexico, internet, 2006",20
"sweden, furniture, 1944",1
"united states, architecture & planning, 1946",26
"denmark, computer hardware, 2005",4
"czechia, information technology and services, 1991",38
"croatia, non-profit organization management, 2009",2
"spain, business supplies and equipment, 1985",7
"india, investment banking, 2000",1
"china, online media, 2015",4
"finland, maritime, 2013",2
"france, writing and editing, 2012",15
"united arab emirates, construction, 2011",25
"nicaragua, leisure, travel & tourism, 2011",5
"hungary, automotive, 2016",2
"china, building materials, 2008",43
"italy, education management, 1974",1
"china, packaging and containers, 2002",7
"south africa, research, 1980",1
"sweden, printing, 2009",3
"united kingdom, architecture & planning, 1974",11
"netherlands, maritime, 1991",8
"germany, market research, 1994",4
"brazil, environmental services, 1987",11
"india, electrical/electronic manufacturing, 1982",12
"austria, higher education, 2007",3
"malaysia, marketing and advertising, 2015",27
"belgium, higher education, 1961",2
"belgium, education management, 2012",24
"india, telecommunications, 2017",21
"canada, pharmaceuticals, 1988",5
"spain, consumer electronics, 1971",2
"finland, building materials, 2017",1
"france, mechanical or industrial engineering, 1932",3
"croatia, telecommunications, 2014",1
"italy, logistics and supply chain, 2001",7
"italy, individual & family services, 2005",10
"portugal, furniture, 2008",4
"norway, consumer electronics, 2012",7
"brazil, legal services, 1961",1
"india, renewables & environment, 1958",1
"netherlands, insurance, 2017",7
"hong kong, mining & metals, 2002",1
"canada, furniture, 1961",2
"brazil, computer networking, 1997",2
"netherlands, publishing, 1993",12
"united states, mining & metals, 1977",23
"nigeria, e-learning, 2014",6
"australia, real estate, 1994",19
"new zealand, executive office, 1996",1
"thailand, information technology and services, 2006",18
"canada, marketing and advertising, 1952",1
"egypt, research, 2014",3
"turkey, warehousing, 2005",1
"belgium, telecommunications, 1999",10
"sweden, business supplies and equipment, 1989",2
"united states, telecommunications, 1949",7
"australia, paper & forest products, 2010",4
"united states, publishing, 1958",15
"nigeria, business supplies and equipment, 2005",3
"france, printing, 1992",7
"egypt, think tanks, 1992",1
"portugal, paper & forest products, 2007",1
"mexico, chemicals, 1970",4
"united arab emirates, construction, 1993",10
"united states, music, 1982",31
"belgium, primary/secondary education, 2000",1
"united states, restaurants, 1982",47
"uruguay, environmental services, 1994",1
"macedonia, events services, 2010",1
"yemen, oil & energy, 1938",1
"france, mechanical or industrial engineering, 1860",1
"turkey, design, 2017",29
"peru, public safety, 2000",1
"turkey, plastics, 1980",4
"kenya, investment management, 1986",1
"united kingdom, entertainment, 1976",9
"israel, outsourcing/offshoring, 2012",2
"germany, industrial automation, 1977",5
"united states, computer hardware, 1944",1
"poland, design, 1992",2
"united kingdom, industrial automation, 1898",2
"italy, hospitality, 1802",1
"pakistan, printing, 2009",2
"russia, computer & network security, 1994",1
"united states, primary/secondary education, 1867",7
"denmark, transportation/trucking/railroad, 1998",2
"colombia, entertainment, 2011",5
"united kingdom, real estate, 1975",12
"canada, retail, 1999",39
"united arab emirates, events services, 1994",1
"united kingdom, automotive, 1947",8
"azerbaijan, management consulting, 1997",1
"united states, performing arts, 1971",21
"netherlands, restaurants, 1989",4
"united kingdom, computer hardware, 1997",7
"venezuela, research, 2004",2
"italy, hospital & health care, 1983",4
"finland, machinery, 2009",3
"canada, accounting, 1920",4
"israel, construction, 2015",1
"germany, public policy, 2012",3
"portugal, human resources, 1998",9
"portugal, architecture & planning, 1988",3
"romania, capital markets, 2007",1
"india, automotive, 1945",5
"netherlands, arts and crafts, 1999",7
"brazil, architecture & planning, 1980",6
"slovakia, education management, 2004",2
"thailand, professional training & coaching, 1992",2
"dominican republic, capital markets, 2011",2
"portugal, aviation & aerospace, 2006",1
"lebanon, entertainment, 2009",4
"indonesia, law practice, 2017",2
"jordan, broadcast media, 2004",2
"indonesia, international trade and development, 2009",2
"slovenia, electrical/electronic manufacturing, 2010",5
"australia, consumer services, 2008",12
"cyprus, performing arts, 1998",1
"argentina, management consulting, 1997",15
"france, gambling & casinos, 1988",1
"poland, human resources, 2012",17
"ireland, renewables & environment, 2012",7
"india, luxury goods & jewelry, 2014",22
"argentina, machinery, 2010",7
"spain, plastics, 2014",8
"ecuador, design, 2013",1
"luxembourg, real estate, 2009",9
"canada, financial services, 1990",33
"germany, non-profit organization management, 2016",11
"france, oil & energy, 2013",18
"hungary, human resources, 2010",7
"bulgaria, events services, 2010",2
"poland, information technology and services, 2000",43
"japan, internet, 2012",19
"colombia, apparel & fashion, 2009",8
"australia, consumer goods, 2001",3
"turkey, insurance, 1994",8
"italy, events services, 1994",14
"south africa, public policy, 2016",2
"china, logistics and supply chain, 1997",8
"spain, glass, ceramics & concrete, 1992",2
"lithuania, building materials, 1999",1
"finland, information services, 2009",8
"canada, import and export, 1962",1
"australia, wholesale, 1944",1
"denmark, design, 1993",5
"malaysia, hospital & health care, 1990",2
"netherlands, building materials, 1975",7
"france, events services, 1990",14
"guatemala, architecture & planning, 2001",1
"indonesia, leisure, travel & tourism, 2002",6
"belgium, telecommunications, 2003",3
"germany, graphic design, 1995",3
"brazil, public relations and communications, 2002",12
"kenya, internet, 2013",12
"iran, electrical/electronic manufacturing, 1984",3
"slovenia, hospitality, 2011",4
"egypt, building materials, 1955",1
"pakistan, marketing and advertising, 1999",5
"estonia, information technology and services, 2007",11
"united states, higher education, 1967",71
"australia, management consulting, 1986",9
"brazil, textiles, 1990",10
"estonia, wholesale, 2016",1
"algeria, internet, 2016",4
"cyprus, accounting, 2004",3
"finland, chemicals, 2000",3
"finland, environmental services, 2008",4
"slovakia, furniture, 1999",1
"south africa, marketing and advertising, 2001",28
"sweden, arts and crafts, 1984",1
"turkey, automotive, 1975",13
"switzerland, electrical/electronic manufacturing, 2010",10
"united states, online media, 1985",6
"norway, retail, 1919",2
"belarus, marketing and advertising, 1993",2
"spain, security and investigations, 1980",4
"netherlands, recreational facilities and services, 2008",8
"canada, photography, 1984",7
"burkina faso, investment banking, 2013",1
"switzerland, leisure, travel & tourism, 2012",12
"canada, higher education, 1978",5
"finland, design, 2003",7
"italy, chemicals, 1973",11
"mexico, commercial real estate, 2008",2
"czechia, international trade and development, 2000",1
"sweden, mechanical or industrial engineering, 2004",8
"spain, music, 2004",14
"norway, broadcast media, 1988",1
"austria, utilities, 1925",1
"china, marketing and advertising, 2017",17
"italy, translation and localization, 1984",1
"united states, restaurants, 1850",1
"malaysia, biotechnology, 2003",2
"mexico, automotive, 1963",1
"czechia, transportation/trucking/railroad, 2014",1
"canada, computer networking, 2006",11
"italy, consumer services, 2009",7
"mexico, primary/secondary education, 1978",3
"switzerland, architecture & planning, 1953",1
"italy, professional training & coaching, 1974",1
"turkey, real estate, 2000",6
"united kingdom, health, wellness and fitness, 1921",3
"italy, oil & energy, 1984",10
"india, hospitality, 2018",2
"united kingdom, program development, 1990",1
"united states, consumer goods, 1967",30
"united kingdom, apparel & fashion, 1912",1
"australia, industrial automation, 2009",10
"argentina, mental health care, 1982",1
"italy, business supplies and equipment, 1990",14
"argentina, legal services, 1985",1
"thailand, marketing and advertising, 2004",4
"united states, railroad manufacture, 1920",1
"france, broadcast media, 1988",3
"colombia, logistics and supply chain, 1982",3
"mexico, market research, 2017",3
"egypt, civic & social organization, 2008",2
"malaysia, graphic design, 2007",1
"luxembourg, computer software, 2001",3
"india, civil engineering, 2007",15
"united states, banking, 1890",25
"canada, apparel & fashion, 1985",10
"china, accounting, 2008",6
"indonesia, design, 2008",13
"panama, insurance, 1967",1
"united kingdom, photography, 1996",16
"united kingdom, fine art, 1988",2
"azerbaijan, medical devices, 1994",1
"united kingdom, environmental services, 1998",47
"united states, nanotechnology, 1998",5
"turkey, textiles, 2008",15
"pakistan, building materials, 2015",1
"united states, medical devices, 1980",49
"ireland, building materials, 1954",1
"united states, consumer electronics, 1970",3
"slovakia, wine and spirits, 2014",2
"pakistan, broadcast media, 2009",4
"switzerland, music, 2014",4
"italy, oil & energy, 2016",16
"slovenia, furniture, 1994",1
"peru, management consulting, 2010",40
"canada, oil & energy, 1979",17
"india, medical devices, 1999",11
"united arab emirates, commercial real estate, 2016",3
"france, textiles, 2006",8
"luxembourg, renewables & environment, 2013",4
"china, apparel & fashion, 1996",8
"united states, airlines/aviation, 1976",18
"germany, industrial automation, 1989",10
"spain, farming, 1998",8
"canada, e-learning, 2013",38
"belgium, cosmetics, 2017",5
"hungary, primary/secondary education, 1885",1
"saudi arabia, electrical/electronic manufacturing, 1995",1
"bolivia, banking, 2007",1
"saudi arabia, design, 1995",1
"serbia, textiles, 2012",1
"spain, facilities services, 1992",8
"united states, arts and crafts, 1983",15
"belgium, security and investigations, 2004",4
"indonesia, executive office, 2013",4
"france, law practice, 2000",14
"netherlands, e-learning, 2017",21
"philippines, machinery, 1973",1
"portugal, fine art, 2014",2
"mauritius, leisure, travel & tourism, 2000",1
"switzerland, financial services, 2006",30
"argentina, wholesale, 2006",3
"france, legal services, 2011",15
"india, computer games, 2016",18
"turkey, apparel & fashion, 2008",6
"united states, libraries, 1923",6
"romania, management consulting, 2002",12
"finland, management consulting, 2010",50
"australia, food production, 2015",7
"australia, transportation/trucking/railroad, 1973",1
"spain, civic & social organization, 2006",18
"canada, airlines/aviation, 2007",5
"canada, translation and localization, 2003",3
"mexico, non-profit organization management, 2014",12
"malaysia, computer & network security, 2004",1
"chile, broadcast media, 2012",4
"norway, mechanical or industrial engineering, 2006",5
"hong kong, architecture & planning, 2010",1
"spain, insurance, 2001",15
"denmark, staffing and recruiting, 2016",15
"honduras, wholesale, 2005",1
"united kingdom, music, 1984",10
"canada, consumer services, 1970",2
"south africa, events services, 2001",12
"greece, real estate, 2013",8
"hungary, information services, 2009",2
"netherlands, hospitality, 2000",18
"sweden, construction, 2004",12
"india, commercial real estate, 1984",2
"indonesia, sports, 2007",2
"turkey, mechanical or industrial engineering, 1975",6
"chile, international trade and development, 2015",4
"netherlands, non-profit organization management, 1889",1
"australia, graphic design, 2013",26
"canada, building materials, 2015",16
"belgium, non-profit organization management, 2004",13
"united kingdom, package/freight delivery, 2012",4
"china, mechanical or industrial engineering, 2006",36
"spain, insurance, 2008",12
"canada, religious institutions, 1932",2
"kenya, management consulting, 2004",6
"singapore, civic & social organization, 1986",1
"portugal, facilities services, 1988",1
"sweden, professional training & coaching, 2013",14
"israel, human resources, 2006",4
"sweden, primary/secondary education, 1998",1
"indonesia, logistics and supply chain, 2013",6
"belgium, sports, 2009",10
"panama, information technology and services, 2010",17
"germany, wholesale, 2009",14
"austria, information technology and services, 1998",11
"luxembourg, telecommunications, 2013",4
"belgium, warehousing, 1980",1
"norway, graphic design, 2011",6
"australia, mining & metals, 1991",12
"canada, online media, 2000",10
"egypt, logistics and supply chain, 2014",6
"france, hospitality, 2003",18
"argentina, construction, 1986",8
"united states, government administration, 1877",12
"united states, publishing, 1986",73
"united states, mining & metals, 1979",36
"turkey, apparel & fashion, 2007",9
"mexico, mining & metals, 1976",2
"belgium, mechanical or industrial engineering, 1952",2
"canada, restaurants, 2003",11
"czechia, medical practice, 2006",1
"italy, health, wellness and fitness, 1943",1
"bulgaria, security and investigations, 1993",4
"bosnia and herzegovina, textiles, 1999",1
"peru, human resources, 2001",6
"indonesia, furniture, 2015",4
"france, legal services, 1999",3
"spain, airlines/aviation, 2016",21
"poland, international trade and development, 2005",2
"new zealand, plastics, 1994",1
"united states, libraries, 1958",5
"slovenia, real estate, 1995",1
"canada, government relations, 2008",7
"france, investment management, 2006",7
"vietnam, law practice, 2005",1
"ecuador, information technology and services, 1994",1
"italy, printing, 1886",1
"venezuela, internet, 2000",4
"argentina, computer software, 1999",8
"canada, mental health care, 1993",5
"germany, mechanical or industrial engineering, 1976",9
"france, photography, 2010",20
"australia, security and investigations, 2001",10
"canada, retail, 1976",23
"singapore, insurance, 2017",5
"italy, financial services, 1991",13
"brazil, commercial real estate, 1990",2
"united states, non-profit organization management, 1884",27
"maldives, photography, 2008",1
"denmark, education management, 1900",1
"france, accounting, 1974",9
"united states, dairy, 2010",10
"czechia, aviation & aerospace, 1999",1
"bermuda, marketing and advertising, 1961",1
"denmark, food & beverages, 2007",10
"spain, textiles, 1967",1
"argentina, music, 1998",1
"canada, design, 1961",2
"brazil, import and export, 1964",1
"netherlands, international affairs, 2017",5
"india, international trade and development, 1983",2
"france, computer hardware, 1995",9
"italy, legal services, 2018",5
"portugal, oil & energy, 2001",1
"france, civic & social organization, 1978",7
"estonia, financial services, 2016",10
"new zealand, insurance, 2018",2
"united kingdom, leisure, travel & tourism, 1961",5
"thailand, environmental services, 1984",1
"singapore, logistics and supply chain, 1976",2
"japan, music, 1970",1
"bolivia, professional training & coaching, 1996",1
"norway, events services, 2000",2
"iran, online media, 2017",4
"united states, media production, 1917",1
"peru, investment management, 2014",2
"united states, mining & metals, 1881",3
"mexico, pharmaceuticals, 2016",5
"czechia, logistics and supply chain, 1992",5
"mexico, consumer electronics, 2002",3
"south africa, hospitality, 1954",1
"united states, semiconductors, 1996",33
"united states, civic & social organization, 1962",12
"uruguay, import and export, 1948",2
"switzerland, computer software, 1976",3
"spain, animation, 2010",10
"portugal, media production, 2000",6
"ecuador, farming, 2006",2
"vietnam, hospitality, 2015",10
"egypt, health, wellness and fitness, 1989",2
"cayman islands, internet, 2017",4
"hungary, staffing and recruiting, 2011",2
"indonesia, paper & forest products, 1993",1
"jordan, information technology and services, 2001",6
"hungary, electrical/electronic manufacturing, 1983",2
"united states, alternative medicine, 2018",17
"netherlands, performing arts, 1817",1
"india, leisure, travel & tourism, 2005",36
"argentina, facilities services, 2014",7
"germany, electrical/electronic manufacturing, 2005",15
"finland, telecommunications, 1984",1
"argentina, internet, 1998",15
"ireland, staffing and recruiting, 2007",9
"united states, public safety, 1973",9
"sudan, management consulting, 2010",2
"lithuania, automotive, 2011",3
"thailand, staffing and recruiting, 2012",3
"egypt, furniture, 2015",1
"united kingdom, design, 1983",26
"norway, media production, 2002",5
"peru, non-profit organization management, 2003",4
"china, defense & space, 2014",1
"france, international trade and development, 1950",1
"united kingdom, mechanical or industrial engineering, 1868",3
"mexico, retail, 1887",1
"ireland, pharmaceuticals, 2006",1
"united states, textiles, 1945",5
"australia, sporting goods, 2002",8
"australia, machinery, 1949",2
"south africa, venture capital & private equity, 2016",5
"zimbabwe, insurance, 2012",1
"uganda, food & beverages, 2018",1
"latvia, printing, 1995",2
"brazil, construction, 1975",14
"germany, biotechnology, 1987",2
"australia, facilities services, 2017",8
"turkey, machinery, 1969",6
"turkey, law practice, 2012",14
"argentina, telecommunications, 1999",7
"united states, performing arts, 1965",20
"germany, industrial automation, 1990",16
"united kingdom, wine and spirits, 1854",1
"peru, architecture & planning, 2011",12
"estonia, human resources, 2017",2
"united states, financial services, 1960",37
"malaysia, civil engineering, 1981",1
"belgium, events services, 1989",6
"united states, legal services, 1874",4
"united states, security and investigations, 1966",14
"united kingdom, industrial automation, 1984",5
"sweden, computer networking, 2014",3
"france, consumer goods, 1959",1
"sweden, education management, 2004",9
"bulgaria, publishing, 1995",1
"hungary, commercial real estate, 2008",1
"united states, leisure, travel & tourism, 1956",12
"madagascar, information technology and services, 2013",4
"hungary, e-learning, 2016",1
"singapore, higher education, 2009",3
"ukraine, legal services, 2004",10
"turkey, textiles, 1998",17
"turkey, publishing, 1997",4
"india, business supplies and equipment, 1997",13
"united states, public policy, 1996",26
"south africa, transportation/trucking/railroad, 2007",6
"ghana, market research, 2009",2
"bulgaria, information technology and services, 2003",20
"israel, law practice, 2008",5
"nigeria, health, wellness and fitness, 1968",1
"puerto rico, environmental services, 2012",1
"italy, veterinary, 1991",1
"thailand, information technology and services, 1993",3
"russia, wholesale, 2005",1
"switzerland, education management, 2005",2
"netherlands, political organization, 2013",7
"india, electrical/electronic manufacturing, 2009",48
"new zealand, graphic design, 2011",4
"italy, marketing and advertising, 1970",6
"france, civic & social organization, 1969",12
"germany, wholesale, 1949",5
"colombia, health, wellness and fitness, 2012",9
"united arab emirates, events services, 2008",18
"italy, environmental services, 1996",19
"denmark, education management, 2016",18
"chile, wholesale, 1993",3
"ukraine, automotive, 1989",1
"israel, law practice, 1987",4
"ireland, events services, 2007",15
"china, research, 1980",1
"trinidad and tobago, management consulting, 2011",2
"france, maritime, 2011",5
"brazil, mechanical or industrial engineering, 2005",39
"bulgaria, media production, 2008",4
"united kingdom, consumer electronics, 2007",21
"tunisia, computer software, 2014",21
"united states, veterinary, 1930",2
"sweden, real estate, 2008",21
"turkey, newspapers, 2016",4
"uruguay, farming, 2010",3
"philippines, security and investigations, 1981",1
"lebanon, computer software, 2007",1
"china, construction, 2000",11
"south africa, mechanical or industrial engineering, 1975",3
"egypt, printing, 1989",1
"denmark, consumer goods, 2017",9
